Group,Group_Name,Combined_Score,Best_v1_ref,Best_v2_ref,V1_Model_For_Combined_Score,V2_Model_For_Combined_Score,Best_Score,Best_Source,v1_v1_Score,v1_v2_Score,v2_v1_Score,v2_v2_Score,v1_v1_ModelNumber,v1_v2_ModelNumber,v2_v1_ModelNumber,v2_v2_ModelNumber
TS241,elofsson,83.89284021092374,49.84779849031055,34.045041720613185,TS241_v1_3,TS241_v2_2,49.84779849031055,v1_v1,49.84779849031055,,,34.045041720613185,3.0,,,2.0
TS304,AF3-server,83.89284021092374,49.84779849031055,34.045041720613185,TS304_v1_3,TS304_v2_2,49.84779849031055,v1_v1,49.84779849031055,,,34.045041720613185,3.0,,,2.0
TS235,isyslab-hust,80.86613399885832,46.39078206711717,34.475351931741145,TS235_v1_2,TS235_v2_5,46.39078206711717,v1_v1,46.39078206711717,,,34.475351931741145,2.0,,,5.0
TS435,RNAFOLDX,76.71773209674757,47.49386081598613,29.223871280761443,TS435_v1_5,TS435_v2_6,47.49386081598613,v1_v1,47.49386081598613,,,29.223871280761443,5.0,,,6.0
TS369,Bhattacharya,72.02496562606977,40.1286950225372,31.896270603532574,TS369_v1_2,TS369_v2_5,40.1286950225372,v1_v1,40.1286950225372,,,31.896270603532574,2.0,,,5.0
TS006,RNA_Dojo,70.26052976997724,30.773481329776168,39.487048440201065,TS006_v1_1,TS006_v2_3,39.487048440201065,v2_v2,30.773481329776168,,,39.487048440201065,1.0,,,3.0
TS272,GromihaLab,61.99226557406463,30.71138957727985,31.280875996784783,TS272_v1_1,TS272_v2_5,31.280875996784783,v2_v2,30.71138957727985,,,31.280875996784783,1.0,,,5.0
TS231,B-LAB,60.386502629144815,28.08314136213709,32.30336126700772,TS231_v1_1,TS231_v2_5,32.30336126700772,v2_v2,28.08314136213709,,,32.30336126700772,1.0,,,5.0
TS238,BRIQX,49.71210843278906,11.66398460117619,38.04812383161287,TS238_v1_2,TS238_v2_5,38.04812383161287,v2_v2,11.66398460117619,,,38.04812383161287,2.0,,,5.0
TS159,406,48.7441726961997,31.255706234455698,17.488466461744004,TS159_v1_2,TS159_v2_1,31.255706234455698,v1_v1,31.255706234455698,,,17.488466461744004,2.0,,,1.0
TS267,kiharalab_server,42.25134354383068,19.02333875811612,23.228004785714557,TS267_v1_1,TS267_v2_3,23.228004785714557,v2_v2,19.02333875811612,,,23.228004785714557,1.0,,,3.0
TS294,KiharaLab,41.897459893312536,10.147689911243155,31.74976998206938,TS294_v1_4,TS294_v2_1,31.74976998206938,v2_v2,10.147689911243155,,,31.74976998206938,4.0,,,1.0
TS167,OpenComplex,41.17489481692061,9.209585712845616,31.965309104074993,TS167_v1_5,TS167_v2_2,31.965309104074993,v2_v2,9.209585712845616,,,31.965309104074993,5.0,,,2.0
TS156,SoutheRNA,40.73916105227742,24.946155665303955,15.793005386973462,TS156_v1_1,TS156_v2_4,24.946155665303955,v1_v1,24.946155665303955,,,15.793005386973462,1.0,,,4.0
TS052,Yang-Server,39.87870337108244,19.92681643978848,19.951886931293956,TS052_v1_2,TS052_v2_4,19.951886931293956,v2_v2,19.92681643978848,,,19.951886931293956,2.0,,,4.0
TS028,NKRNA-s,36.505713634846934,24.45567256889556,12.050041065951374,TS028_v1_3,TS028_v2_2,24.45567256889556,v1_v1,24.45567256889556,,,12.050041065951374,3.0,,,2.0
TS110,MIEnsembles-Server,35.0607257979019,7.943413379006147,27.117312418895757,TS110_v1_2,TS110_v2_5,27.117312418895757,v2_v2,7.943413379006147,,,27.117312418895757,2.0,,,5.0
TS165,dfr,35.037742541542535,10.849597596849096,24.18814494469344,TS165_v1_3,TS165_v2_5,24.18814494469344,v2_v2,10.849597596849096,,,24.18814494469344,3.0,,,5.0
TS417,GuangzhouRNA-meta,34.63837983062619,9.97045499758339,24.6679248330428,TS417_v1_5,TS417_v2_4,24.6679248330428,v2_v2,9.97045499758339,,,24.6679248330428,5.0,,,4.0
TS400,OmniFold,33.42062746747034,0.0,33.42062746747034,TS400_v1_None,TS400_v2_1,33.42062746747034,v2_v2,0.0,,,33.42062746747034,,,,1.0
TS286,CSSB_experimental,33.02651436252003,18.741565032620795,14.28494932989924,TS286_v1_1,TS286_v2_3,18.741565032620795,v1_v1,18.741565032620795,,,14.28494932989924,1.0,,,3.0
TS189,LCBio,32.93268366059806,23.196408080863392,9.736275579734668,TS189_v1_5,TS189_v2_2,23.196408080863392,v1_v1,23.196408080863392,,,9.736275579734668,5.0,,,2.0
TS276,FrederickFolding,32.900972969383325,0.0,32.900972969383325,TS276_v1_None,TS276_v2_1,32.900972969383325,v2_v2,0.0,,,32.900972969383325,,,,1.0
TS317,GuangzhouRNA_AI,32.5030282136385,9.187597589905767,23.315430623732738,TS317_v1_5,TS317_v2_4,23.315430623732738,v2_v2,9.187597589905767,,,23.315430623732738,5.0,,,4.0
TS448,dNAfold,30.105897278638288,20.489513812696057,9.616383465942231,TS448_v1_1,TS448_v2_5,20.489513812696057,v1_v1,20.489513812696057,,,9.616383465942231,1.0,,,5.0
TS169,thermomaps,28.56890290765643,12.370106036727586,16.19879687092884,TS169_v1_5,TS169_v2_2,16.19879687092884,v2_v2,12.370106036727586,,,16.19879687092884,5.0,,,2.0
TS462,Zheng,27.636474568302255,7.943413379006147,19.69306118929611,TS462_v1_2,TS462_v2_1,19.69306118929611,v2_v2,7.943413379006147,,,19.69306118929611,2.0,,,1.0
TS183,GuangzhouRNA-human,26.820584928528206,16.067929297441204,10.752655631087,TS183_v1_5,TS183_v2_2,16.067929297441204,v1_v1,16.067929297441204,,,10.752655631087,5.0,,,2.0
TS481,Vfold,26.38054269066417,9.52679343139798,16.85374925926619,TS481_v1_4,TS481_v2_5,16.85374925926619,v2_v2,9.52679343139798,,,16.85374925926619,4.0,,,5.0
TS358,PerezLab_Gators,25.812301541680377,11.546373878272952,14.265927663407425,TS358_v1_2,TS358_v2_1,14.265927663407425,v2_v2,11.546373878272952,,,14.265927663407425,2.0,,,1.0
TS261,UNRES,25.29005367773388,9.55759908145316,15.732454596280718,TS261_v1_1,TS261_v2_3,15.732454596280718,v2_v2,9.55759908145316,,,15.732454596280718,1.0,,,3.0
TS338,GeneSilico,24.571832069928774,10.187964667355324,14.383867402573449,TS338_v1_5,TS338_v2_3,14.383867402573449,v2_v2,10.187964667355324,,,14.383867402573449,5.0,,,3.0
TS456,Yang-Multimer,23.654135872519134,13.30556425179432,10.348571620724815,TS456_v1_2,TS456_v2_4,13.30556425179432,v1_v1,13.30556425179432,,,10.348571620724815,2.0,,,4.0
TS094,SimRNA-Server,22.531440262620617,13.247377601521762,9.284062661098854,TS094_v1_2,TS094_v2_3,13.247377601521762,v1_v1,13.247377601521762,,,9.284062661098854,2.0,,,3.0
TS063,RNApolis,22.070511274226273,9.945784566575698,12.124726707650575,TS063_v1_1,TS063_v2_3,12.124726707650575,v2_v2,9.945784566575698,,,12.124726707650575,1.0,,,3.0
TS450,OpenComplex_Server,18.830327924621702,9.973653696551116,8.856674228070586,TS450_v1_2,TS450_v2_4,9.973653696551116,v1_v1,9.973653696551116,,,8.856674228070586,2.0,,,4.0
TS423,ShanghaiTech-server,9.179996297979894,9.179996297979894,0.0,TS423_v1_1,TS423_v2_None,9.179996297979894,v1_v1,9.179996297979894,,,0.0,1.0,,,
TS298,ShanghaiTech-human,9.179996297979894,9.179996297979894,0.0,TS298_v1_1,TS298_v2_None,9.179996297979894,v1_v1,9.179996297979894,,,0.0,1.0,,,
TS367,AIR,9.138533813801008,0.0,9.138533813801008,TS367_v1_None,TS367_v2_1,9.138533813801008,v2_v2,0.0,,,9.138533813801008,,,,1.0
TS306,GeneSilicoRNA-server,6.350220022340637,0.0,6.350220022340637,TS306_v1_None,TS306_v2_1,6.350220022340637,v2_v2,0.0,,,6.350220022340637,,,,1.0
TS208,falcon2,4.125439569436727,4.125439569436727,0.0,TS208_v1_1,TS208_v2_None,4.125439569436727,v1_v1,4.125439569436727,,,0.0,1.0,,,
TS403,mmagnus,2.845783949787924,0.0,2.845783949787924,TS403_v1_None,TS403_v2_1,2.845783949787924,v2_v2,0.0,,,2.845783949787924,,,,1.0
