Group,Group_Name,TSBI_Score,Balance,Combined_Score,Best_v1_ref,Best_v2_ref,V1_Model_For_Combined_Score,V2_Model_For_Combined_Score,Best_Score,Best_Source,v1_v1_Score,v1_v2_Score,v2_v1_Score,v2_v2_Score,v1_v1_ModelNumber,v1_v2_ModelNumber,v2_v1_ModelNumber,v2_v2_ModelNumber
TS435,RNAFOLDX,129.62067820190362,0.972311275284866,133.3119151209345,68.50157601998266,64.81033910095181,TS435_v1_5,TS435_v2_6,68.50157601998266,v1_v1,68.50157601998266,,,64.81033910095181,5.0,,,6.0
TS304,AF3-server,106.29310430153296,0.8541540178687376,124.44255026365467,71.29599811288819,53.14655215076648,TS304_v1_3,TS304_v2_2,71.29599811288819,v1_v1,71.29599811288819,,,53.14655215076648,3.0,,,2.0
TS241,elofsson,106.29310430153296,0.8541540178687376,124.44255026365467,71.29599811288819,53.14655215076648,TS241_v1_3,TS241_v2_2,71.29599811288819,v1_v1,71.29599811288819,,,53.14655215076648,3.0,,,2.0
TS006,RNA_Dojo,115.78180928189917,0.9674744696984722,119.67427865872709,57.890904640949586,61.783374017777504,TS006_v1_2,TS006_v2_5,61.783374017777504,v2_v2,57.890904640949586,,,61.783374017777504,2.0,,,5.0
TS235,isyslab-hust,105.58337982935286,0.8854700845513124,119.23991749857291,66.44822758389648,52.79168991467643,TS235_v1_2,TS235_v2_5,66.44822758389648,v1_v1,66.44822758389648,,,52.79168991467643,2.0,,,5.0
TS231,B-LAB,102.58840316751932,0.9073490554394958,113.06387828643102,61.76967670267137,51.29420158375966,TS231_v1_1,TS231_v2_5,61.76967670267137,v1_v1,61.76967670267137,,,51.29420158375966,1.0,,,5.0
TS159,406,97.28260069704547,0.8643255205071914,112.55319713336644,63.911896784843705,48.64130034852273,TS159_v1_1,TS159_v2_4,63.911896784843705,v1_v1,63.911896784843705,,,48.64130034852273,1.0,,,4.0
TS267,kiharalab_server,102.93384689529032,0.9484723829237889,108.52592942978836,51.46692344764516,57.059005982143205,TS267_v1_1,TS267_v2_3,57.059005982143205,v2_v2,51.46692344764516,,,57.059005982143205,1.0,,,3.0
TS369,Bhattacharya,98.75567650883144,0.9121792266351337,108.26345703258723,58.885618778171505,49.37783825441572,TS369_v1_2,TS369_v2_5,58.885618778171505,v1_v1,58.885618778171505,,,49.37783825441572,2.0,,,5.0
TS417,GuangzhouRNA-meta,86.93213749395849,0.8334199376930891,104.30772478828274,43.46606874697924,60.841656041303494,TS417_v1_5,TS417_v2_4,60.841656041303494,v2_v2,43.46606874697924,,,60.841656041303494,5.0,,,4.0
TS052,Yang-Server,100.04821732823487,0.9743227833951382,102.68487921385304,52.6607705497356,50.024108664117435,TS052_v1_2,TS052_v2_4,52.6607705497356,v1_v1,52.6607705497356,,,50.024108664117435,2.0,,,4.0
TS165,dfr,90.09999399212276,0.8779179137222978,102.62917817692818,45.049996996061374,57.5791811808668,TS165_v1_3,TS165_v2_5,57.5791811808668,v2_v2,45.049996996061374,,,57.5791811808668,3.0,,,5.0
TS286,CSSB_experimental,97.43537332474811,0.9515903321735347,102.39214295315006,53.674456290776,48.71768666237406,TS286_v1_1,TS286_v2_3,53.674456290776,v1_v1,53.674456290776,,,48.71768666237406,1.0,,,3.0
